,delta_time
2640,192.04163524369812
2641,242.92149021542775
2642,-4.644746173976898
2643,358.1616973138671
2644,69.62448914392547
2645,97.28199793270937
2646,124.60552220936157
2647,243.03996753879932
2648,372.1384000441282
2649,506.5040761881618
2650,344.51986461506243
2651,358.82153047531074
2652,214.85980278225065
2653,246.03120074267235
2654,217.88919242332884
2655,196.75035422237124
2656,101.03131906412338
2657,91.24844613309847
2658,25.444110140062094
2659,281.51978840840735
2660,246.16787094264146
2661,137.05961943027046
2662,517.5404298716857
2663,238.4128132025436
2664,161.2658060548116
2665,218.00027875391606
2666,259.06364119946386
2667,187.9801431390928
2668,334.6040239086756
2669,218.62291687482292
2670,186.21860829980915
2671,51.19438465519602
2672,269.84092891591547
2673,266.3463927895773
2674,341.0097213276402
2675,311.5151937285362
2676,335.2338354408763
2677,125.91505105068018
2678,512.5211527549709
2679,374.55915076939425
2680,256.2119448495798
2681,333.8373986159886
2682,266.24306274948884
2683,148.7149902860159
2684,424.16848847157485
2685,440.0285760173635
2686,293.63754857321055
2687,164.4832909653561
2688,473.49654489810916
2689,359.4057475704103
2690,198.26371134519218
2691,233.03114164678558
2692,218.88762512566922
2693,127.22046542309221
2694,247.6349055999374
2695,140.54251527173594
2696,155.781808759343
2697,180.6618469553238
2698,392.7920329806647
2699,115.56744699869955
2700,140.92839643694595
2701,218.12924280649838
2702,431.6339316430341
2703,522.015704808238
2704,309.27485445347185
2705,325.69992766474445
2706,564.1049924933731
2707,211.3454289881767
2708,604.7945715903379
2709,230.4020855259683
2710,90.48910014030253
2711,504.8399820094794
2712,262.22801245868567
2713,330.61060893775544
2714,421.97355873041647
2715,296.59358208662854
2716,294.7120609884228
2717,203.76489425316606
2718,211.75778146980167
2719,168.47776560800378
2720,277.1653936982892
2721,76.91712336002223
2722,319.4478470639807
2723,259.5732315587424
2724,231.55595399794944
2725,215.6008359587347
2726,397.1096371757486
2727,175.03193856131486
2728,80.02485661593587
2729,327.7436972242426
2730,173.53194981646482
2731,357.3882903606907
2732,206.14146396190927
2733,206.72275713932652
2734,204.101881882479
2735,268.68174605724363
2736,585.8392634948541
2737,80.12366616247141
2738,261.4690721218388
2739,88.23324654039862
2740,181.46159595056128
2741,328.4859678447408
2742,87.9190428189504
2743,282.81391284906033
2744,401.9162784023287
2745,142.8209308150191
2746,75.88385601022651
2747,473.7630655756344
2748,241.36160580295336
2749,504.98624697732623
2750,201.67515798968702
2751,82.57320132602189
2752,121.09609307215425
2753,244.0016566891227
2754,64.79105121281785
2755,364.56727715294255
2756,-37.27558345413286
2757,55.616191383710486
2758,294.4768835900775
2759,83.87949324432955
2760,112.90901632839268
2761,87.79373311855605
2762,248.44915291207462
2763,380.59450838285693
2764,382.3445949112405
2765,151.79245756477206
2766,325.67746998429976
2767,206.93584046228375
2768,116.63172471100131
2769,357.77479709856203
2770,165.26290089279982
2771,189.78841297746135
2772,131.83142281133246
2773,242.38910706776602
2774,267.914226847749
2775,240.8829353802709
2776,572.1953614918393
2777,437.7360154642274
2778,309.589722045646
2779,349.3878092874297
2780,536.8756366589743
2781,397.62142383282736
2782,241.58849539538727
2783,457.5852926056419
2784,308.07127375207966
2785,508.6512594928754
2786,381.09795091811327
2787,335.9140052771753
2788,383.05428272975394
2789,282.64040858615004
2790,354.57048484353925
2791,268.4904733855957
2792,353.47181529343993
2793,284.4567958067699
2794,203.48113766686936
2795,456.7031818142658
2796,101.9707354026034
2797,202.95499539714325
2798,96.55292321854822
2799,230.16772741381692
2800,184.04196437237766
2801,197.99681851349146
2802,452.1533533777272
2803,464.18877498641314
2804,383.6300625438597
2805,-22.223400563578025
2806,215.46344906261453
2807,420.6083436851329
2808,407.5997589391082
2809,320.3945315516512
2810,312.6291666461068
2811,394.70827743764823
2812,456.77723410225474
2813,85.74440367500733
2814,159.09658794271348
2815,131.57918847092475
2816,90.94574406471176
2817,652.3570545995714
2818,135.00320552942418
2819,115.1287641172384
2820,372.20497129076904
2821,326.55877403286627
2822,92.03480385930595
2823,476.3802527333238
2824,414.3656628913709
2825,214.03676450968976
2826,340.75335978093847
2827,171.27198152027972
2828,251.2034212473508
2829,55.69155787953724
2830,76.35912923324963
2831,412.0171482404888
2832,49.88025717516547
2833,103.7798809387948
2834,166.93988371504398
2835,198.53652247601462
2836,486.54158622567957
2837,313.295990578927
2838,320.5430586362601
2839,239.54670015728635
2840,243.28192656510873
2841,89.91359612299252
2842,238.13318457625462
2843,130.51819104794947
2844,520.2383040543638
2845,22.639811019138733
2846,292.11195257857594
2847,346.52402382669834
2848,276.7205764509156
2849,221.94516991638199
2850,478.96370452119316
2851,271.3007550363766
2852,464.87154840288537
2853,476.3729759822322
2854,136.85909944486718
2855,209.17427089553394
2856,482.71447272976985
2857,176.51535585152294
2858,153.9896590039132
2859,157.7142907621419
2860,173.7124467169818
2861,138.53443552913643
2862,228.1768647117923
2863,93.27798051571449
2864,328.1682881932403
2865,193.97014529987177
2866,192.52528999643653
2867,140.7944228431463
2868,123.49291862720042
2869,272.8476217853069
2870,667.6632387507894
2871,117.86419484151145
2872,193.83307033579348
2873,166.45673426147698
2874,349.0262281945275
2875,231.19343298152125
2876,141.61698010310965
2877,237.5939688981373
2878,297.2213823002767
2879,81.05545217373609
2880,70.85388746744474
2881,311.978404927493
2882,161.7690285745515
2883,439.8140566512166
2884,453.03626113950486
2885,131.40882324708667
2886,234.82146787265162
2887,468.9945437985854
2888,550.2844869367422
2889,224.33009852547548
2890,58.76346168094494
2891,475.26980960727946
2892,370.18102689811155
2893,148.16439427640034
2894,592.714997175737
2895,425.8756666054591
2896,351.6617501701687
2897,84.84166930055704
2898,229.4437240903631
2899,181.992730929956
2900,85.06701613968787
2901,68.93247671915728
2902,186.677513827714
2903,384.7439195084994
2904,221.79157832095376
2905,428.8876924947292
2906,253.513647882727
2907,107.87350128065577
2908,168.09664740602148
2909,98.6547549151037
2910,240.8042361148332
2911,164.2281474118045
2912,263.64252827440885
2913,428.41693262056305
2914,147.77825134698975
2915,178.47206992929338
2916,464.65613299192324
2917,143.39988832908762
2918,82.70650410818084
2919,148.84729283873168
2920,567.3968989148829
2921,118.89010234010902
2922,123.72844635448166
2923,223.39869940152192
2924,346.6348277540943
2925,426.3942686531773
2926,563.9798747247339
2927,489.074220427254
2928,239.77230334005043
2929,115.64784943002655
2930,242.11950497704342
2931,114.61278682346273
2932,121.37666481549496
2933,285.0999310815141
2934,134.84759798752054
2935,342.8482760452212
2936,197.14977862341675
2937,200.49066421329917
2938,135.82385934990816
2939,259.3995955077868
2940,333.8309352504373
2941,89.22870987164265
2942,202.21256010342245
2943,118.32531362834791
2944,423.433079470027
2945,124.77374543773666
2946,335.0096712958621
2947,358.4194152028334
2948,94.95006260523422
2949,505.17154349877626
2950,650.2439520710598
2951,13.725695182890547
2952,59.57851498264472
2953,319.8957503013503
2954,258.67131746881546
2955,93.10314175480164
2956,296.7094883476062
2957,124.47135669806832
2958,179.92276386680987
2959,333.36154584579344
2960,280.49421564966923
2961,314.93817932765916
2962,292.6325668959921
2963,188.6844130479099
2964,133.68857457747663
2965,87.54971041428345
2966,576.2396079600862
2967,298.8033863505228
2968,431.5973571860517
2969,253.99175541403474
2970,203.90894933031706
2971,447.95500304266506
2972,458.80900166991603
2973,387.6192233519809
2974,45.75328923020248
2975,71.76317555911402
2976,394.0671230630083
2977,619.8148597270724
2978,189.28397879683763
2979,318.47446240637265
2980,153.4045954021198
2981,96.81114029436603
2982,379.6099625069882
2983,134.02166650720244
2984,168.66775233572992
2985,128.03740184631354
2986,117.88408570574552
2987,360.4621794067681
2988,79.96163178563313
2989,133.7422521344127
2990,99.46110153010596
2991,404.8900100198869
2992,220.60536236039445
2993,140.09294485804915
2994,63.29355127196612
2995,435.0159075745627
2996,150.13331256948618
2997,330.94483475630625
2998,-6.120201498005827
2999,392.22865664628245
3000,434.5770241588768
3001,160.02876531984487
3002,234.89189091661552
3003,128.87894376724427
3004,178.8560812506601
3005,366.0376930099724
3006,563.8311134952489
3007,102.93379103449723
3008,202.8431527143053
3009,97.48100603632523
3010,333.68990541471067
3011,230.2128459204366
3012,192.09162437188678
3013,152.8972606487073
3014,151.2907804314089
3015,422.59973351346963
3016,154.8964572567287
3017,349.9173358970222
3018,418.67471074993216
3019,138.66017214115004
3020,320.79899845107275
3021,195.671269336897
3022,96.51553631339374
3023,207.63695246989744
3024,157.70954563615334
3025,304.21418588471545
3026,184.24461132110025
3027,134.33101733166404
3028,183.52241280959265
3029,159.01413414871195
3030,134.2680525504091
3031,411.6844879264257
3032,203.3991180183645
3033,243.6252041832102
3034,150.04235779173115
3035,112.13060882235754
3036,182.4843682907017
3037,233.20514355779721
3038,169.37411939385476
3039,125.4739179179042
3040,202.10340564028556
3041,408.84362733694843
3042,222.4664964503611
3043,226.51320398358519
3044,321.3549381820015
3045,654.5564246135534
3046,495.3390291433004
3047,255.4740561568113
3048,223.6026663634421
3049,70.56190228184337
3050,143.43382061913735
3051,538.3125890982249
3052,821.1804865259567
3053,342.8710858357586
3054,212.07770496561315
3055,138.1373040618666
3056,107.89706414898234
3057,274.4814089699764
3058,124.30492466773913
3059,112.45895158174258
3060,111.22702240126489
3061,145.14704593087163
3062,227.83481662477462
3063,243.02196037492095
3064,54.47825657235177
3065,287.49974660984026
3066,194.5798595290771
3067,265.10112374970856
3068,214.47422583717844
3069,163.50752703726857
3070,504.1809893241952
3071,232.7342756306347
3072,318.25689189720646
3073,157.6014565426745
3074,278.47820984793134
3075,152.11075629900233
3076,219.18989261878818
3077,207.26056134222284
3078,198.00180755196118
3079,351.2286877030187
3080,-21.572481568875787
3081,290.5748209361569
3082,309.1244211666889
3083,349.9013222670626
3084,386.89519654706135
3085,71.21536684109773
3086,236.44682210402107
3087,240.7059809488456
3088,216.66531107356457
3089,331.90737568399686
3090,187.1181687224588
3091,120.05101978033105
3092,514.6956307874682
3093,422.5592307767619
3094,356.4961170772518
3095,122.05993441790184
3096,244.67001756448315
3097,379.4591296869397
3098,430.5061881769914
3099,354.46699228807347
3100,123.24206286059041
3101,203.24770978161416
3102,544.4599655685644
3103,192.29799041722464
3104,24.976972180194878
3105,221.3917010928485
3106,128.94119340671514
3107,333.6949640789821
3108,328.5871210212763
3109,317.5857603005063
3110,261.65469680531254
3111,107.12402143174336
3112,15.892984630282058
3113,175.0867638477085
3114,29.62327757439698
3115,173.56773794654487
3116,171.37815291364507
3117,154.55238402121995
3118,126.2696797232694
3119,371.7707280511265
3120,332.1248754048139
3121,464.82046428674226
3122,177.93082966627705
3123,463.3717879805418
3124,79.40320539082859
3125,200.9646111331927
3126,100.91697946212827
3127,232.5309935165755
3128,123.8951661171543
3129,357.18982793860886
3130,272.74286298925017
3131,180.07332469849794
3132,233.93860918287214
3133,61.7680035166986
3134,249.17817173156038
3135,755.0771302433885
3136,114.78009717247335
3137,416.5443513323249
3138,48.40687798779243
3139,352.09920858112207
3140,380.642737456079
3141,143.06155627290298
3142,220.23607568639196
3143,58.04449617322257
3144,228.79167346418416
3145,185.87435677957677
3146,416.3599837640629
3147,108.64098361436322
3148,171.26667255842153
3149,161.57302295112243
3150,285.67098371852626
3151,10.731342190592613
3152,201.22666820907767
3153,145.25923428025163
3154,285.2434130008244
3155,309.8015885935851
3156,232.77930437518887
3157,471.4535793120558
3158,210.9853274595534
3159,347.20446124839316
3160,74.16879021060822
3161,520.4781091348774
3162,358.09701621623805
3163,43.19447679953265
3164,390.1223137792492
3165,132.05796342742917
3166,219.97065738768106
3167,147.0163123074404
3168,237.72045889370963
3169,147.0463367048439
3170,125.54769484911321
3171,261.87573587797255
3172,384.82084288149485
3173,307.9605383713168
3174,163.00672011850895
3175,295.83774520474407
3176,238.35077105143955
3177,406.8411806452953
3178,68.70298262636743
3179,410.3865333160037
3180,318.37641666881666
3181,275.4565493805017
3182,180.9341740446838
3183,334.2223356644539
3184,290.17377234377216
3185,132.8717634792458
3186,182.5453903269156
3187,167.14864456054966
3188,174.5153200229334
3189,223.07080837329772
3190,521.5074227250625
3191,290.9794609728476
3192,282.54468721895387
3193,449.81679740942513
3194,367.66258517181365
3195,255.4647169941233
3196,120.50857298134889
3197,384.918846171692
3198,180.02435815641473
3199,360.60953289378153
3200,41.64874495470201
3201,360.1072914841104
3202,158.64891181250766
3203,386.9118691656819
3204,252.50446385837
3205,302.58834424710835
3206,404.7032113286755
3207,226.40439928123067
3208,321.7527770220038
3209,188.5253384754252
3210,192.57102957541164
3211,319.329120476403
3212,258.4802643771232
3213,256.3138588538092
3214,86.94193576225868
3215,15.822483235961613
3216,4.9858511981123
3217,190.3060413026248
3218,141.06503389796694
3219,269.3045478964664
3220,600.4005952828986
3221,181.39869674919464
3222,233.9788131089453
3223,477.6799737641088
3224,71.86735167024966
3225,274.8063377116178
3226,174.3014272173607
3227,108.53655118046802
3228,156.9581869070327
3229,145.7435451313235
3230,57.97350157906277
3231,223.4022788363875
3232,182.34132578824824
3233,124.80791574066788
3234,160.76600146373704
3235,-0.8787794727319351
3236,400.973401183575
3237,514.560708264406
3238,231.7749077917424
3239,140.94843679798058
3240,211.6789275093589
3241,103.60706917170654
3242,256.5811435159197
3243,176.04597959035857
3244,88.36094354550704
3245,281.90238240436895
3246,333.7027314985941
3247,57.64387658671495
3248,59.950152505902736
3249,184.92244181526488
3250,268.06179234101637
3251,312.6306843428763
3252,456.3121020479708
3253,345.2984463051278
3254,430.65836578886774
3255,145.5035014770183
3256,391.3684076535187
3257,203.84548806165748
3258,432.1409222227089
3259,606.0033506755942
3260,142.14598985060786
3261,137.4535255521277
3262,218.9517017544772
3263,366.5141838411058
3264,502.2811165010037
3265,413.274110983607
3266,427.3617539156347
3267,278.5591799595083
3268,178.84219435428145
3269,95.70532563520237
3270,313.5249764385442
3271,447.52913966349365
3272,328.92404424691733
3273,212.72647900887034
3274,197.51484008473062
3275,163.2048398073908
3276,183.1294006801585
3277,351.9511944254207
3278,118.67695987647988
3279,496.0202723115272
3280,217.2083214917677
3281,122.5704795792401
3282,247.18860985019649
3283,120.3744933667889
3284,434.0821035960514
3285,117.84231382894632
3286,307.1476574394498
3287,279.3822603875342
3288,330.4380036978564
3289,129.69947594939947
3290,174.64083438565058
3291,274.8686644959061
3292,118.21921891776313
3293,267.0227749817563
3294,617.3014227038877
3295,236.28100056236872
3296,275.1887802352352
3297,147.86944049878076
3298,230.85284048831699
3299,273.12426062697773
3300,483.82129119502355
3301,72.72636003567584
3302,-25.79096132576177
3303,136.33188795516483
3304,6.596336142892426
3305,82.96428236143754
3306,261.9624865429052
3307,213.33413169030587
3308,170.10148779961239
3309,209.59678434848044
3310,291.2053704331967
3311,251.8827734451696
3312,241.86960505077377
3313,298.9222627277033
3314,112.80678834107007
3315,278.04912625505654
3316,91.49751929188918
3317,193.96757826584627
3318,681.5695315412753
3319,688.0579804797685
3320,615.3100242689579
3321,346.2111607168663
3322,291.8817581500365
3323,173.4742299221365
3324,238.18633422811433
3325,566.7210935239974
3326,273.07254716002547
3327,525.9934597209267
3328,198.36227365502316
3329,69.74531529437928
3330,277.73855640876866
3331,352.1769705059536
3332,188.06193260174598
3333,164.39806021039132
3334,-8.763150384539927
3335,306.64189551350506
3336,438.8754640247651
3337,128.3892085920097
3338,199.42153716778574
3339,146.18251860635132
3340,4.191481780713417
3341,407.8888121031473
3342,226.41422027238912
3343,206.98446295885324
3344,300.70723770771974
3345,442.39916475900554
3346,373.96476694716466
3347,189.4188681571626
3348,126.90662815727717
3349,204.25053554523834
3350,356.28377508206097
3351,113.88611648087266
3352,90.77916343919651
3353,117.96425702113842
3354,314.22281281841157
3355,174.30556044029083
3356,136.88321303035525
3357,190.65335550192316
3358,138.7201272959418
3359,262.79107170575156
3360,-0.1547143734517249
3361,229.01935847470133
3362,377.1656821747947
3363,349.74342353567926
3364,268.0751116075959
3365,69.992356211046
3366,618.2980978221365
3367,344.96608398868244
3368,58.397569862695036
3369,273.8645093714551
3370,103.82409449974767
3371,543.1865667375642
3372,117.80205699125565
3373,553.8679314050248
3374,246.17850299032955
3375,120.11520230233431
3376,190.5877936095469
3377,147.21791333908612
3378,-3.2148297265454175
3379,427.7343067146623
3380,138.46819557623198
3381,246.74220796702667
3382,52.532398796298594
3383,406.3583845912401
3384,215.00971978813897
3385,418.504214861909
3386,69.86893327480928
3387,375.3383840224607
3388,242.16572683010247
3389,549.9589336020542
3390,320.50943531210805
3391,207.1761438140857
3392,200.93269281416588
3393,255.64020578986083
3394,253.493096631554
3395,389.2364738761108
3396,416.93257056396317
3397,155.60291357209206
3398,457.6363812404025
3399,410.9623355508335
3400,220.24088919675745
3401,268.0449753923451
3402,257.49767352403717
3403,42.55155668311724
3404,146.16324865430488
3405,564.9241201349188
3406,312.72154281762954
3407,160.58889755100415
3408,158.94271246327173
3409,343.8956102079717
3410,146.8369751542656
3411,242.643584420173
3412,136.24666506407743
3413,440.6773203784412
3414,396.91341795604103
3415,429.86621918239604
3416,211.5353542991844
3417,304.0933208279163
3418,305.7185836449255
3419,124.96112917301002
3420,124.84580916652624
3421,192.51665875704083
3422,176.6408708821889
3423,215.96063059254413
3424,300.35530780913837
3425,59.7714091533187
3426,135.94174586673935
3427,2.9373770470004956
3428,331.57548532333635
3429,373.79917896674755
3430,184.3864806890524
3431,129.99545664589698
3432,437.41160390387506
3433,153.86663348617466
3434,218.9367890297902
3435,280.4790857065749
3436,263.20451161083304
3437,470.4764546183465
3438,211.71981933592156
3439,129.1754424641977
3440,419.1135347714432
3441,257.33980486506834
3442,99.55001740547584
3443,86.41568514211764
3444,62.6533349069137
3445,329.6657174851903
3446,247.3429754779064
3447,376.271588570252
3448,360.01338424396977
3449,632.8198232005118
3450,294.43828856008787
3451,343.18405717902255
3452,191.61765040941208
3453,394.66788422595135
3454,118.02828693552345
3455,353.96979978759117
3456,380.5255925790123
3457,458.1957010008097
3458,143.38887440684277
3459,114.58090396472163
3460,197.34715964681897
3461,96.85894896493801
3462,211.84892441212386
3463,189.7950152837778
3464,264.60551331189646
3465,295.5135951524861
3466,371.7380948821302
3467,278.9756120293158
3468,211.15092678034563
3469,103.64533304002049
3470,116.51851815556665
3471,216.78112486045438
3472,296.9598556534684
3473,286.09513928618617
3474,31.337048994737074
3475,224.68949913624692
3476,169.1579184233261
3477,146.18414568347265
3478,272.1534738610532
3479,43.72735002717002
3480,333.78040238024676
3481,61.33058009440401
3482,340.71396663780735
3483,44.71378794945659
3484,41.423551450622654
3485,151.7516826259671
3486,232.35905597736655
3487,274.02637704536613
3488,199.9424415927889
3489,226.6105381123617
3490,151.79410124927708
3491,132.25787736372308
3492,-3.180416903660671
3493,163.6145763522809
3494,241.76398075466673
3495,86.51574218366585
3496,85.14504994821054
3497,259.965752611649
3498,147.17495869313223
3499,418.84268738465653
3500,161.59521699156227
3501,190.72564725764505
3502,510.04950685406317
3503,114.9701039760713
3504,214.12519442190353
3505,150.19453188849667
3506,261.8669895123815
3507,240.690502919601
3508,163.52810429922266
3509,190.19823357068464
3510,158.88044690938864
3511,99.81238866823855
3512,196.9157971759585
3513,77.25115052436081
3514,252.5027320044705
3515,211.8801290802004
3516,212.4119173892044
3517,270.3024275669546
3518,130.22492267719718
3519,35.75202645781576
3520,135.41740647923325
3521,129.87176883907668
3522,213.23132977176908
3523,199.74658398305058
3524,192.57457838314963
3525,198.63136197797286
3526,311.1796495556871
3527,77.46786884948276
3528,196.3247988591089
3529,78.0767478746711
3530,221.4110104349047
3531,393.4332241357396
3532,218.28961230721214
3533,261.0751929461495
3534,81.70936114346796
3535,194.54911498242734
3536,217.30161746063033
3537,272.277763803158
3538,324.4067509409031
3539,446.5068766955017
3540,226.44104234753644
3541,869.8307230298085
3542,456.3665959658212
3543,188.06863469889265
3544,143.66957157102314
3545,162.65920042233972
3546,191.315484725309
3547,320.3249130964225
3548,177.16257131291854
3549,215.66375246488604
3550,548.1545458895758
3551,617.059061778353
3552,495.5519033063334
3553,238.83059004526172
3554,418.2600209062839
3555,146.66377258382175
3556,178.02375949102577
3557,203.39688687499785
3558,119.86883917410205
3559,294.0376807664863
3560,228.1576048246045
3561,351.70522040855633
3562,193.60931856801602
3563,258.48705850383055
3564,377.9749937454677
3565,565.8411267314443
3566,147.46668822456382
3567,117.32103477070902
3568,114.7997696017323
3569,191.2396736406654
3570,292.2278577784123
3571,573.7915823060464
3572,97.0139411274601
3573,638.9914265216491
3574,74.06756924093838
3575,87.304275051062
3576,351.7229422794158
3577,118.8434523830706
3578,143.9546339118188
3579,148.04938359033207
3580,93.13960344265067
3581,444.31840572866855
3582,220.86298183535393
3583,272.506771306165
3584,504.7495957006746
3585,175.99888854862127
3586,278.04035320648774
3587,77.93521840695371
3588,73.04332296648323
3589,411.27208499101016
3590,546.4149139024548
3591,233.12455993817383
3592,393.48783804021815
3593,42.763233559587206
3594,345.7826049911082
3595,555.0092578876526
3596,195.62832148018225
3597,481.31891653272123
3598,446.1896181892604
3599,452.8491855862636
3600,141.7868228400858
3601,315.12930302810287
3602,426.7722475318036
3603,642.0431985644501
3604,437.42366769626074
3605,373.4734757100165
3606,245.5248939417025
3607,113.14146145088824
3608,113.66364334727325
3609,116.9703218477814
3610,155.03169582737988
3611,152.5679351165514
3612,399.2521990992151
3613,133.5081680905373
3614,302.05902449399787
3615,277.8985154742975
3616,73.62575594226269
3617,285.3793263264095
3618,76.44770988921823
3619,300.75124021347807
3620,291.94250735396986
3621,456.9899704760941
3622,539.7256357679839
3623,261.0657004431901
3624,306.9307245281367
3625,183.44512873030612
3626,324.0577912557362
3627,76.40071794248388
3628,594.3121683441434
3629,161.0921603937325
3630,236.63646030603186
3631,92.31968396235209
3632,250.84969546518312
3633,372.5206151188223
3634,70.52392077470361
3635,292.50093821137796
3636,82.6813181884047
3637,465.4983023101764
3638,339.42707458968505
3639,187.14247581213388
3640,142.43914474636108
3641,129.249674991245
3642,318.7791041550953
3643,103.85795785033068
3644,107.7480480960919
3645,220.277764652077
3646,488.15796735430433
3647,427.07768479876523
3648,528.346317116609
3649,664.5175788015671
3650,77.55756646764212
3651,245.9935296767818
3652,222.41836593687344
3653,426.18647744714866
3654,724.7589431339612
3655,405.12542261594655
3656,147.0423827164223
3657,360.36993210614094
3658,245.73841645490467
3659,194.54217496099488
3660,140.8225629459165
3661,326.9368101671764
3662,251.81131788262945
3663,-14.173091311508585
3664,480.355196050124
3665,81.57815634923918
3666,92.38716666868578
3667,325.1975617270391
3668,319.61451750513595
3669,134.21700536132784
3670,346.86215020359805
3671,685.7147478611861
3672,115.4982535685013
3673,277.15231675769274
3674,568.0268562290998
3675,464.29847983723073
3676,241.56520511035552
3677,452.19686181363977
3678,276.8000567228312
3679,42.286408080066224
3680,65.75356557002505
3681,217.10741784603573
3682,362.67009136410235
3683,661.9311036463007
3684,376.47533770287
3685,195.9579072155076
3686,173.32678213349607
3687,102.50463947962479
3688,93.66225305914605
3689,533.3723305428505
3690,201.42095233233283
3691,541.0890627085605
3692,373.8139809640338
3693,78.59813619681898
3694,225.17845846342328
3695,289.6757650091189
3696,58.609645729923045
3697,144.61858527944315
3698,267.14922299357477
3699,516.3617490025882
3700,276.9178642714257
3701,211.79591549817684
3702,262.40002537183034
3703,351.1971083191079
3704,32.10091608717437
3705,2.297560226814312
3706,296.76325706384773
3707,765.2009161075557
3708,246.12409354010117
3709,234.1850288676718
3710,130.3002785080381
3711,451.5540676871264
3712,287.0091960132522
3713,84.42485308097088
3714,503.193632447077
3715,268.1944250537289
3716,96.28112290145543
3717,225.40822769906504
3718,218.70771803879416
3719,364.5045152694212
3720,14.968510007503085
3721,222.91528612471342
3722,226.4760811768839
3723,251.6722301492224
3724,88.70956207240717
3725,165.63832586764377
3726,79.1213586852059
3727,151.78401048276254
3728,229.80716466101512
3729,77.90826309754533
3730,249.40819098459514
3731,392.74931516458224
3732,184.7414986164506
3733,105.92170226289625
3734,161.11595882783172
3735,33.25779717399362
3736,102.19839138472213
3737,162.03147894678085
3738,447.9409161676998
3739,93.14881214178467
3740,62.643220762560304
3741,319.6593013344483
3742,421.33829712554564
3743,258.9945233092867
3744,144.5413921584102
3745,285.27559904417416
3746,300.13744128726546
3747,229.60355798453847
3748,347.07606723415535
3749,161.97646135029004
3750,498.10949509169023
3751,93.73035270306985
3752,187.8107376002389
3753,190.3854957044441
3754,303.7922145358479
3755,270.15557902014433
3756,64.79304510941108
3757,341.0054264047704
3758,271.31303317500544
3759,433.44745402773606
3760,187.2474938055183
3761,132.07145423130225
3762,123.73044828758862
3763,255.39631782741918
3764,333.15481499861306
3765,326.4572616039009
3766,224.30129142792367
3767,442.9345164031796
3768,131.42553517887836
3769,197.0376899586514
3770,636.3148941559922
3771,210.62965980080486
3772,338.19501516946383
3773,196.03196783554324
3774,219.75455871509513
3775,159.30808410268077
3776,366.6292065313795
3777,141.27695220229833
3778,70.70091101113758
3779,236.77365149761027
3780,504.84361354257254
3781,89.77595487093049
3782,276.5083564847656
3783,69.80433044245518
3784,347.41927801023525
3785,222.18917039373298
3786,138.25141514174692
3787,424.3772130874495
3788,35.99926926968428
3789,643.4291182565418
3790,37.85209070612359
3791,252.51810173060346
3792,142.76278649673327
3793,253.07711459406312
3794,164.12207118067056
3795,320.941656717905
3796,217.87570750086536
3797,175.713077207384
3798,139.8073037573232
3799,104.41196160038501
3800,208.37935818978218
3801,102.26739364271532
3802,85.93476877650357
3803,260.34064924847013
3804,120.66629596763488
3805,349.7671225771496
3806,108.16203740177869
3807,123.48247118698362
3808,180.4649059054047
3809,451.75682521074003
3810,289.9638191988698
3811,114.86190195160248
3812,202.1355667865264
3813,192.59619649200107
3814,67.26717875046955
3815,211.35091201335553
3816,151.92515256218553
3817,350.33044513195557
3818,164.15054735646606
3819,410.8599900499187
3820,318.2339394636504
3821,34.4754554655575
3822,42.45510036051729
3823,764.0756286483081
3824,263.25317604722363
3825,37.092965876836956
3826,550.5785889629569
3827,64.99648943323177
3828,183.86936607455186
3829,288.79856464407004
3830,195.007300621747
3831,272.941474518725
3832,92.8260725138814
3833,162.20995383169299
3834,330.3291691401809
3835,424.8478152495837
3836,204.83529822757913
3837,137.07200021429725
3838,200.3294232315225
3839,231.71232749955567
3840,282.0120261051246
3841,511.400383445149
3842,383.431181657607
3843,369.9075506512939
3844,218.65805050524426
3845,346.2421312635861
3846,237.46926464344182
3847,163.40286449453237
3848,435.99379462783156
3849,606.4640613920549
3850,384.24688311390224
3851,127.55564835441879
3852,166.36196082762717
3853,302.98577133482246
3854,335.62874894578454
3855,15.89275751188103
3856,277.48191702723943
3857,176.46090034000719
3858,202.63803072645965
3859,319.4948847592955
3860,397.43307900627485
3861,241.7659859358714
3862,78.87395018309888
3863,79.94460802283265
3864,492.1330396897444
3865,166.47808220888487
3866,232.46735585526832
3867,173.18954626250843
3868,114.27344199106898
3869,295.3914641967706
3870,286.70371495075545
3871,178.96849686990817
3872,102.45198685785965
3873,333.11151120592774
3874,236.90611403445314
3875,95.52625197127406
3876,197.80507449248006
3877,267.4383756832019
3878,214.7513636839294
3879,29.672293523699807
3880,103.33365495808675
3881,454.60593815127595
3882,209.8773650873269
3883,104.85289982357759
3884,371.5715206561724
3885,272.8292307562015
3886,155.8958170701567
3887,361.55721972705976
3888,456.49206856967874
3889,187.90871322849299
3890,310.40875794263303
3891,252.53424475176718
3892,388.16981017329203
3893,78.13028534840339
3894,192.64730300091833
3895,194.2444262505947
3896,230.05497065860402
3897,610.3349354157066
3898,216.42166500531965
3899,116.69539340235622
3900,314.33119210853124
3901,156.30395240128337
3902,345.40642489028005
3903,262.4377637077235
3904,227.42974647532415
3905,391.33650298967973
3906,325.8932808304136
3907,418.14724765750765
3908,343.89163458182986
3909,95.31026928663974
3910,45.846525145272324
3911,121.06408157201852
3912,453.13894743148387
3913,150.08686753543287
